feedback,sentiment,topic,split,feedback_sach,ten_cam_xuc,ten_chu_de,so_tu
chứ em thấy đa số các bạn đều chọn chuyên ngành máy học bên kia .,2,1,train,chứ em thấy đa số các bạn đều chọn chuyên ngành máy học bên kia,Trung lập,Chương trình,15
"đề cập nhiều hơn về các vấn đề , nội dung thực tế hiện nay ví dụ ipv6 là điều cần quan tâm nhưng chỉ đề cập sơ sài .",0,1,train,đề cập nhiều hơn về các vấn đề nội dung thực tế hiện nay ví dụ ipv6 là điều cần quan tâm nhưng chỉ đề cập sơ sài,Tiêu cực,Chương trình,28
cho phép được sử dụng android trong báo cáo .,0,1,train,cho phép được sử dụng android trong báo cáo,Tiêu cực,Chương trình,9
cần thống nhất giữa giáo viên lý thuyết và thực hành .,0,1,train,cần thống nhất giữa giáo viên lý thuyết và thực hành,Tiêu cực,Chương trình,11
số tiết thực hành còn ít .,0,1,train,số tiết thực hành còn ít,Tiêu cực,Chương trình,6
"nên cập nhật book , slide thường xuyên vì quá cũ không tích hợp được với chương trình bây giờ .",0,1,train,nên cập nhật book slide thường xuyên vì quá cũ không tích hợp được với chương trình bây giờ,Tiêu cực,Chương trình,19
"không nên dùng hình thức thi lý thuyết , nên cho sinh viên làm đồ án và yêu cầu của đồ án phải cao hơn môn "" lập trình windows "" môn "" lập trình trực quan "" .",0,1,train,không nên dùng hình thức thi lý thuyết nên cho sinh viên làm đồ án và yêu cầu của đồ án phải cao hơn môn lập trình windows môn lập trình trực quan,Tiêu cực,Chương trình,33
"đầu tư một bộ giáo trình chất lượng , dễ hiểu .",0,1,train,đầu tư một bộ giáo trình chất lượng dễ hiểu,Tiêu cực,Chương trình,10
chiếm 20% điểm bất công so với lớp của giáo viên dạy cùng môn .,0,1,train,chiếm 20 điểm bất công so với lớp của giáo viên dạy cùng môn,Tiêu cực,Chương trình,14
"môn học rất hay ạ , chỉ tiết rằng , phòng đào tạo xếp môn này vào năm 3 , em nghĩ môn học này không phù hợp cho năm 3 mà là năm nhất cơ .",0,1,train,môn học rất hay ạ chỉ tiết rằng phòng đào tạo xếp môn này vào năm 3 em nghĩ môn học này không phù hợp cho năm 3 mà là năm nhất cơ,Tiêu cực,Chương trình,33
mang tính cập nhật .,1,1,train,mang tính cập nhật,Tích cực,Chương trình,4
"những thứ này không nên giảng dạy vì không phải cứ học những thứ đó là "" thành công "" , rất phí thời gian đến lớp .",0,1,train,những thứ này không nên giảng dạy vì không phải cứ học những thứ đó là thành công rất phí thời gian đến lớp,Tiêu cực,Chương trình,24
"cần có thêm nhiều thời gian ôn tập lại lý thuyết , kỹ năng cho học sinh .",0,1,train,cần có thêm nhiều thời gian ôn tập lại lý thuyết kỹ năng cho học sinh,Tiêu cực,Chương trình,16
cho về sớm .,0,1,train,cho về sớm,Tiêu cực,Chương trình,3
chia lớp theo đúng khả năng !,2,1,train,chia lớp theo đúng khả năng,Trung lập,Chương trình,6
không nên thêm bảng băm vào môn này .,0,1,train,không nên thêm bảng băm vào môn này,Tiêu cực,Chương trình,8
"không đảm bảo được thời gian lên lớp , giờ học lung tung .",0,1,train,không đảm bảo được thời gian lên lớp giờ học lung tung,Tiêu cực,Chương trình,12
nghe tiếng anh nhiều .,2,1,train,nghe tiếng anh nhiều,Trung lập,Chương trình,4
đối với môn này thì khá hữu ích cho sinh viên trong đời sống xã hội hay trong công việc .,1,1,train,đối với môn này thì khá hữu ích cho sinh viên trong đời sống xã hội hay trong công việc,Tích cực,Chương trình,20
"không có giải thích rõ , cụ thể về bài tập .",0,1,train,không có giải thích rõ cụ thể về bài tập,Tiêu cực,Chương trình,10
chất lượng đào tạo rất tốt .,1,1,train,chất lượng đào tạo rất tốt,Tích cực,Chương trình,6
"nên thực hành những thứ dễ tiếp thu bài học lý thuyết trước đó , và có cuộc thi cộng điểm cho những ai làm thêm bài tập hoặc chương trình .",0,1,train,nên thực hành những thứ dễ tiếp thu bài học lý thuyết trước đó và có cuộc thi cộng điểm cho những ai làm thêm bài tập hoặc chương trình,Tiêu cực,Chương trình,30
cho luyện hơi ít bài tập .,0,1,train,cho luyện hơi ít bài tập,Tiêu cực,Chương trình,6
chưa có hoạt động nhóm .,0,1,train,chưa có hoạt động nhóm,Tiêu cực,Chương trình,5
chưa thật sự dễ hiểu .,0,1,train,chưa thật sự dễ hiểu,Tiêu cực,Chương trình,5
cần thực hành môn học nhiều hơn .,0,1,train,cần thực hành môn học nhiều hơn,Tiêu cực,Chương trình,7
"có nhiều kiến thức thực tiễn , phù hợp với môi trường làm việc hiện đại .",1,1,train,có nhiều kiến thức thực tiễn phù hợp với môi trường làm việc hiện đại,Tích cực,Chương trình,15
tăng cường speaking trong giờ học .,0,1,train,tăng cường speaking trong giờ học,Tiêu cực,Chương trình,6
thực hành với lý thuyết có vẻ không có liên quan với nhau .,0,1,train,thực hành với lý thuyết có vẻ không có liên quan với nhau,Tiêu cực,Chương trình,13
em thấy môn này không áp dụng thực tế đối với trường mình .,0,1,train,em thấy môn này không áp dụng thực tế đối với trường mình,Tiêu cực,Chương trình,13
làm chủ đề đồ án nhóm .,2,1,train,làm chủ đề đồ án nhóm,Trung lập,Chương trình,6
"thiết kế và trình bày bài giảng mạch lạc , ngắn gọn , chi tiết giúp sinh viên dễ nắm bắt làm quen các khái niệm trong xác suất thống kê .",1,1,train,thiết kế và trình bày bài giảng mạch lạc ngắn gọn chi tiết giúp sinh viên dễ nắm bắt làm quen các khái niệm trong xác suất thống kê,Tích cực,Chương trình,29
slide bài giảng đầy đủ .,1,1,train,slide bài giảng đầy đủ,Tích cực,Chương trình,5
cần đưa ra những ứng dụng thực tế để có thể hiểu dễ dàng hơn .,0,1,train,cần đưa ra những ứng dụng thực tế để có thể hiểu dễ dàng hơn,Tiêu cực,Chương trình,15
"nội dung học vừa phải , không quá nặng cũng như không quá nhẹ .",1,1,train,nội dung học vừa phải không quá nặng cũng như không quá nhẹ,Tích cực,Chương trình,13
"nội dung môn học quá nhiều so với thời lượng một học kỳ , môn trong toàn bộ chương trình đào tạo thì chỉ có duy nhất môn này liên quan đến tín hiệu số và là một phần khá quan trọng trong kỹ năng kiến thức cần có , nhưng thời lượng bố trí chỉ có một học kỳ và chỉ một môn , khiến nội dung phải nhồi nhét khá nhiều , kiến thức chỉ ở cơ bản và không thể chuyên sâu được .",0,1,train,nội dung môn học quá nhiều so với thời lượng một học kỳ môn trong toàn bộ chương trình đào tạo thì chỉ có duy nhất môn này liên quan đến tín hiệu số và là một phần khá quan trọng trong kỹ năng kiến thức cần có nhưng thời lượng bố trí chỉ có một học kỳ và chỉ một môn khiến nội dung phải nhồi nhét khá nhiều kiến thức chỉ ở cơ bản và không thể chuyên sâu được,Tiêu cực,Chương trình,82
vui nhộn trong giờ học .,1,1,train,vui nhộn trong giờ học,Tích cực,Chương trình,5
khi gộp lại chương trình trở nên nhiều và rộng .,0,1,train,khi gộp lại chương trình trở nên nhiều và rộng,Tiêu cực,Chương trình,10
"em tham gia đầy đủ buổi học của lớp này , em không có một chút hài lòng về môn học này .",0,1,train,em tham gia đầy đủ buổi học của lớp này em không có một chút hài lòng về môn học này,Tiêu cực,Chương trình,21
môn học không bổ trợ cho sinh viên khả năng làm việc sau này .,0,1,train,môn học không bổ trợ cho sinh viên khả năng làm việc sau này,Tiêu cực,Chương trình,14
cần bỏ môn xác suất thống kê thay bằng học lập trình trực quan để sinh viên có thể dễ tiếp thu kiến thức .,0,1,train,cần bỏ môn xác suất thống kê thay bằng học lập trình trực quan để sinh viên có thể dễ tiếp thu kiến thức,Tiêu cực,Chương trình,24
không hài lòng là ở việc người dạy lý thuyết với người thực hành khác nhau .,0,1,train,không hài lòng là ở việc người dạy lý thuyết với người thực hành khác nhau,Tiêu cực,Chương trình,16
nội dung thi khá nặng so với sinh viên không chuyên .,0,1,train,nội dung thi khá nặng so với sinh viên không chuyên,Tiêu cực,Chương trình,11
"thực hành mạng cần cung cấp tài liệu thực hành trước , những câu hỏi trong thực hành cần cho sinh viên biết để tìm hiểu nghiên cứu trước chứ đến khi thực hành mới cho biết để nghiên cứu thật sự không hiểu quả .",0,1,train,thực hành mạng cần cung cấp tài liệu thực hành trước những câu hỏi trong thực hành cần cho sinh viên biết để tìm hiểu nghiên cứu trước chứ đến khi thực hành mới cho biết để nghiên cứu thật sự không hiểu quả,Tiêu cực,Chương trình,44
đôi khi để giờ trống nhiều .,0,1,train,đôi khi để giờ trống nhiều,Tiêu cực,Chương trình,6
sinh viên chưa thể hình dung và tiếp thu hết được tất cả nội dung .,0,1,train,sinh viên chưa thể hình dung và tiếp thu hết được tất cả nội dung,Tiêu cực,Chương trình,15
"mong nhà trường luôn cập nhật giáo trình giảng dạy phù hợp , nên phân bổ thời gian nhiều hơn cho hoạt động giao tiếp trên lớp .",0,1,train,mong nhà trường luôn cập nhật giáo trình giảng dạy phù hợp nên phân bổ thời gian nhiều hơn cho hoạt động giao tiếp trên lớp,Tiêu cực,Chương trình,26
nên bỏ thực hành hình thức 2 đối với môn này .,0,1,train,nên bỏ thực hành hình thức 2 đối với môn này,Tiêu cực,Chương trình,11
"mỗi buổi thực hành sinh viên chỉ có nhiệm vụ download bài tập từ courses và tự làm , giảng viên không giảng nội dung thực hành cho sinh viên hiểu , chỉ khi sinh viên hỏi thì mới trả lời , mỗi buổi học thực hành , giảng viên cần phải giới thiệu sơ về bài học , mục tiêu và kết quả sinh viên sẽ học được gì .",0,1,train,mỗi buổi thực hành sinh viên chỉ có nhiệm vụ download bài tập từ courses và tự làm giảng viên không giảng nội dung thực hành cho sinh viên hiểu chỉ khi sinh viên hỏi thì mới trả lời mỗi buổi học thực hành giảng viên cần phải giới thiệu sơ về bài học mục tiêu và kết quả sinh viên sẽ học được gì,Tiêu cực,Chương trình,65
tuy nhiên môn học khá khó nên lớp hiểu không hết kiến thức trong bài học được .,0,1,train,tuy nhiên môn học khá khó nên lớp hiểu không hết kiến thức trong bài học được,Tiêu cực,Chương trình,17
nên đầu tư nhiều đầu sách tiếng anh cho thư viện trường .,0,1,train,nên đầu tư nhiều đầu sách tiếng anh cho thư viện trường,Tiêu cực,Chương trình,12
cuối cùng sinh viên đóng tiền các tín chỉ học thực hành theo hình thức 2 nhưng thực tế chẳng được học một phút nào .,0,1,train,cuối cùng sinh viên đóng tiền các tín chỉ học thực hành theo hình thức 2 nhưng thực tế chẳng được học một phút nào,Tiêu cực,Chương trình,25
"chứ chép bài tập rất mất thời gian , đã thế mỗi lần chép là mấy chụp bài !",0,1,train,chứ chép bài tập rất mất thời gian đã thế mỗi lần chép là mấy chụp bài,Tiêu cực,Chương trình,17
